2456785.83626 19.946 0.180 4.10 97.0
2456790.65838 19.780 0.220 4.81 149.0
2456791.66554 19.633 0.225 4.74 194.0
2456796.67405 20.135 0.261 4.60 103.0
2456804.72532 19.776 0.122 3.90 61.0
2456805.79056 19.645 0.168 6.00 72.0
2456807.86334 19.490 0.163 6.16 79.0
2456808.88651 19.970 0.255 5.90 98.0
2456810.60856 20.264 0.271 4.28 75.0
2456811.63557 19.625 0.170 5.75 76.0
2456813.74717 20.270 0.251 5.76 51.0
2456814.83408 20.016 0.224 6.19 60.0
2456815.89601 19.978 0.284 5.93 122.0
2456817.64366 19.711 0.165 4.73 92.0
2456826.51844 20.107 0.266 4.74 102.0
2456827.55073 19.709 0.166 4.13 95.0
2456828.61360 20.054 0.156 4.14 51.0
2456829.67491 20.274 0.243 5.42 52.0
2456830.70057 20.084 0.148 3.74 59.0
2456831.81371 19.558 0.164 5.96 83.0
2456837.57212 20.002 0.181 3.91 92.0
2456838.58638 19.731 0.176 5.56 71.0
2456839.59774 19.972 0.217 5.07 87.0
2456841.76832 19.920 0.279 6.60 94.0
2456844.48129 19.802 0.214 4.90 129.0
2456845.48645 20.033 0.192 3.83 107.0
2456855.52271 19.705 0.169 5.66 70.0
2456856.55177 19.864 0.153 4.39 70.0
2456857.58058 19.785 0.131 3.81 70.0
2456858.64731 19.787 0.132 3.98 69.0
2456863.66712 19.771 0.154 4.89 70.0
2456864.69712 19.808 0.157 5.58 59.0
2456871.57940 20.244 0.267 4.83 91.0
2456874.68441 19.622 0.210 6.11 82.0
2456884.68235 19.993 0.253 6.70 82.0
2456886.61141 19.802 0.214 5.92 80.0
2456888.56337 19.837 0.168 4.98 60.0
2456890.53406 19.793 0.215 6.83 60.0
2457063.84758 19.584 0.195 5.44 117.0
2457086.85321 19.775 0.170 4.02 113.0
2457097.80846 19.895 0.141 3.65 69.0
2457099.85971 19.670 0.122 4.12 61.0
2457102.84206 19.646 0.149 5.06 73.0
2457111.76929 20.134 0.219 4.63 70.0
2457113.77399 20.071 0.165 4.05 75.0
2457115.75576 19.676 0.155 4.22 100.0
2457118.91889 20.130 0.272 3.72 178.0
2457125.88324 19.712 0.142 3.82 88.0
2457129.81017 19.774 0.131 4.34 64.0
2457130.92077 19.856 0.222 5.54 80.0
2457132.77640 20.048 0.188 4.64 76.0
2457134.85689 19.884 0.157 4.10 77.0
2457136.68144 20.232 0.234 4.71 75.0
2457137.76455 20.003 0.127 3.29 60.0
2457138.83412 20.085 0.181 3.87 75.0
2457140.64685 19.841 0.200 4.62 104.0
2457141.72322 20.129 0.181 3.90 76.0
2457142.86056 20.222 0.199 3.56 74.0
2457143.92588 20.114 0.234 4.31 103.0
2457145.86453 19.704 0.209 4.91 153.0
2457151.78324 19.906 0.253 5.12 139.0
2457153.69238 19.553 0.106 3.84 76.0
2457154.73609 19.803 0.129 3.32 82.0
2457155.76298 19.867 0.132 3.33 70.0
2457156.83510 20.220 0.209 3.85 97.0
2457158.70242 19.510 0.133 5.26 68.0
2457159.71755 20.121 0.201 4.43 77.0
2457160.73996 20.012 0.161 3.64 78.0
2457161.78951 19.940 0.140 3.57 73.0
