2456895.68289 16.104 0.011 5.41 71.0
2456909.56602 16.140 0.015 6.60 141.0
2456915.56951 16.097 0.012 5.71 81.0
2456919.58240 16.150 0.013 6.08 83.0
2456924.52006 16.117 0.012 5.45 105.0
2456926.57142 16.117 0.012 5.57 88.0
2456929.56994 16.133 0.012 5.26 105.0
2456937.57063 16.153 0.013 5.42 155.0
2457093.83721 16.116 0.011 4.32 442.0
2457174.74708 16.108 0.011 4.04 141.0
2457181.93992 16.110 0.013 5.20 167.0
2457189.91312 16.122 0.013 5.93 143.0
2457199.88018 16.127 0.010 4.44 107.0
2457220.78131 16.127 0.010 4.56 80.0
2457223.69148 16.119 0.012 5.38 75.0
2457224.75195 16.155 0.014 6.93 79.0
2457226.58431 16.114 0.011 4.91 82.0
2457227.56273 16.154 0.010 4.72 82.0
2457228.55175 16.141 0.011 4.96 100.0
2457229.57804 16.112 0.010 3.81 86.0
2457230.50778 16.123 0.013 5.42 592.0
2457236.61915 16.127 0.012 4.59 125.0
2457253.53628 16.109 0.010 3.95 80.0
2457255.65742 16.125 0.010 4.26 67.0
2457263.48971 16.107 0.011 3.88 174.0
2457264.58806 16.135 0.011 4.50 142.0
2457265.70742 16.135 0.012 5.21 146.0
2457268.64451 16.125 0.009 3.63 82.0
2457270.53101 16.123 0.011 4.85 80.0
2457272.55204 16.159 0.011 5.39 98.0
2457275.65816 16.131 0.012 5.72 86.0
2457278.60567 16.116 0.012 5.81 80.0
2457292.50096 16.149 0.016 6.70 162.0
2457295.57447 16.123 0.012 5.45 118.0
2457318.53407 16.129 0.012 4.55 168.0
2457647.55730 16.132 0.012 5.16 165.0
2457649.60576 16.117 0.010 4.18 145.0
2457652.60604 16.141 0.010 5.12 95.0
2457658.49571 16.121 0.012 5.77 92.0
2457664.53459 16.141 0.014 6.99 116.0
2457681.52430 16.122 0.012 6.73 93.0
2457911.61372 16.144 0.016 6.90 161.0
2457935.67166 16.119 0.011 4.75 71.0
2457936.62629 16.151 0.012 5.34 67.0
2457937.56999 16.121 0.013 6.23 103.0
2457938.54239 16.148 0.014 6.20 126.0
2457945.64882 16.121 0.011 4.44 108.0
2457946.56266 16.132 0.012 5.36 114.0
2457947.52970 16.138 0.013 6.24 75.0
2457948.82696 16.130 0.013 5.48 118.0
2457952.71946 16.120 0.012 6.06 62.0
2457953.67109 16.117 0.011 4.73 55.0
2457954.65673 16.106 0.010 3.95 52.0
2457956.67461 16.113 0.010 4.06 61.0
2457959.58686 16.144 0.011 4.81 69.0
2457960.61058 16.137 0.010 4.93 79.0
2457961.68846 16.109 0.009 4.39 86.0
2457964.60261 16.115 0.011 4.40 79.0
2457966.67026 16.122 0.013 6.06 66.0
2457974.52192 16.128 0.012 5.40 112.0
2457979.48214 16.142 0.012 5.59 95.0
2457980.63495 16.115 0.013 6.11 96.0
2457982.57794 16.119 0.011 4.78 74.0
2457983.68255 16.121 0.010 3.96 71.0
2457985.60928 16.156 0.012 5.58 75.0
2457987.60198 16.103 0.010 3.62 83.0
2457991.52390 16.128 0.012 5.77 83.0
2457993.48569 16.117 0.012 4.93 96.0
2457994.61417 16.135 0.012 5.67 88.0
2458003.54181 16.103 0.016 7.09 119.0
2458007.60070 16.127 0.012 5.22 84.0
2458012.54611 16.119 0.011 4.15 101.0
2458015.50272 16.124 0.013 6.07 85.0
2458018.53884 16.102 0.011 4.06 88.0
2458022.51725 16.121 0.007 5.65 40.0
2458213.82393 16.140 0.011 3.85 217.0
2458266.79996 16.118 0.012 4.53 150.0
2458316.52490 16.127 0.012 5.30 97.0
2458320.52793 16.158 0.012 5.47 102.0
2458321.54549 16.115 0.013 5.64 126.0
2458328.52802 16.139 0.014 5.73 147.0
2458329.53430 16.114 0.013 5.44 124.0
2458330.53480 16.115 0.009 4.63 123.0
2458331.53542 16.129 0.011 4.80 69.0
2458332.53602 16.149 0.011 4.85 89.0
